4
9
0.0	0.0	0.0	7.5	
0.0	7.0	0.0	0.0	
0.0	6.0	0.0	0.0	
0.0	5.0	0.0	0.0	
0.0	4.0	0.0	0.0	
0.0	3.0	0.0	0.0	
0.0	2.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	
52.5	0.0	0.0	0.0	
0.0	0.0	56.0	0.0	
0.0	0.0	48.0	0.0	
0.0	0.0	40.0	0.0	
0.0	0.0	32.0	0.0	
0.0	0.0	24.0	0.0	
0.0	0.0	16.0	0.0	
0.0	0.0	8.0	0.0	
0.0	0.0	0.0	0.0	
0.0	420.0	0.0	0.0	
0.0	0.0	0.0	448.0	
0.0	0.0	0.0	384.0	
0.0	0.0	0.0	320.0	
0.0	0.0	0.0	256.0	
0.0	0.0	0.0	192.0	
0.0	0.0	0.0	128.0	
0.0	0.0	0.0	64.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
1
episodic
