7
9
0.0	0.0	0.0	0.0	0.0	0.0	7.5	
0.0	7.0	0.0	0.0	0.0	0.0	0.0	
0.0	6.0	0.0	0.0	0.0	0.0	0.0	
0.0	5.0	0.0	0.0	0.0	0.0	0.0	
0.0	4.0	0.0	0.0	0.0	0.0	0.0	
0.0	3.0	0.0	0.0	0.0	0.0	0.0	
0.0	2.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
52.5	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	56.0	0.0	0.0	0.0	0.0	
0.0	0.0	48.0	0.0	0.0	0.0	0.0	
0.0	0.0	40.0	0.0	0.0	0.0	0.0	
0.0	0.0	32.0	0.0	0.0	0.0	0.0	
0.0	0.0	24.0	0.0	0.0	0.0	0.0	
0.0	0.0	16.0	0.0	0.0	0.0	0.0	
0.0	0.0	8.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	420.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	448.0	0.0	0.0	0.0	
0.0	0.0	0.0	384.0	0.0	0.0	0.0	
0.0	0.0	0.0	320.0	0.0	0.0	0.0	
0.0	0.0	0.0	256.0	0.0	0.0	0.0	
0.0	0.0	0.0	192.0	0.0	0.0	0.0	
0.0	0.0	0.0	128.0	0.0	0.0	0.0	
0.0	0.0	0.0	64.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	3360.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	3584.0	0.0	0.0	
0.0	0.0	0.0	0.0	3072.0	0.0	0.0	
0.0	0.0	0.0	0.0	2560.0	0.0	0.0	
0.0	0.0	0.0	0.0	2048.0	0.0	0.0	
0.0	0.0	0.0	0.0	1536.0	0.0	0.0	
0.0	0.0	0.0	0.0	1024.0	0.0	0.0	
0.0	0.0	0.0	0.0	512.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	26880.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	28672.0	0.0	
0.0	0.0	0.0	0.0	0.0	24576.0	0.0	
0.0	0.0	0.0	0.0	0.0	20480.0	0.0	
0.0	0.0	0.0	0.0	0.0	16384.0	0.0	
0.0	0.0	0.0	0.0	0.0	12288.0	0.0	
0.0	0.0	0.0	0.0	0.0	8192.0	0.0	
0.0	0.0	0.0	0.0	0.0	4096.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	215040.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	229376.0	
0.0	0.0	0.0	0.0	0.0	0.0	196608.0	
0.0	0.0	0.0	0.0	0.0	0.0	163840.0	
0.0	0.0	0.0	0.0	0.0	0.0	131072.0	
0.0	0.0	0.0	0.0	0.0	0.0	98304.0	
0.0	0.0	0.0	0.0	0.0	0.0	65536.0	
0.0	0.0	0.0	0.0	0.0	0.0	32768.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	
