5
7
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	-1.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	-2.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	-4.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	-8.0	
0.0	0.0	0.0	0.0	-7.28	
0.0	0.0	0.0	0.0	-6.5600000000000005	
0.0	0.0	0.0	0.0	-5.84	
0.0	0.0	0.0	0.0	-5.12	
0.0	0.0	0.0	0.0	-4.4	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.08999999999999997	0.0	0.0	0.91	
0.0	0.17999999999999994	0.0	0.0	0.8200000000000001	
0.0	0.27	0.0	0.0	0.73	
0.0	0.36	0.0	0.0	0.64	
0.0	0.44999999999999996	0.0	0.0	0.55	
0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.08999999999999997	0.0	0.91	
0.0	0.0	0.17999999999999994	0.0	0.8200000000000001	
0.0	0.0	0.27	0.0	0.73	
0.0	0.0	0.36	0.0	0.64	
0.0	0.0	0.44999999999999996	0.0	0.55	
0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.08999999999999997	0.91	
0.0	0.0	0.0	0.17999999999999994	0.8200000000000001	
0.0	0.0	0.0	0.27	0.73	
0.0	0.0	0.0	0.36	0.64	
0.0	0.0	0.0	0.44999999999999996	0.55	
0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	1.0	
1
episodic
