3
6
0.0	0.0	-1.0	
0.0	0.0	-1.0	
0.0	0.0	-1.0	
0.0	0.0	-1.0	
0.0	0.0	-1.0	
0.0	0.0	0.0	
0.0	0.0	-2.0	
0.0	0.0	-1.775	
0.0	0.0	-1.55	
0.0	0.0	-1.3250000000000002	
0.0	0.0	-1.1	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	0.0	
0.0	0.0	1.0	
0.0	0.11250000000000004	0.8875	
0.0	0.22499999999999998	0.775	
0.0	0.3374999999999999	0.6625000000000001	
0.0	0.44999999999999996	0.55	
0.0	1.0	0.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
0.0	0.0	1.0	
1
episodic
