4
8
0.0	0.0	0.0	6.5	
0.0	6.0	0.0	0.0	
0.0	5.0	0.0	0.0	
0.0	4.0	0.0	0.0	
0.0	3.0	0.0	0.0	
0.0	2.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	
39.0	0.0	0.0	0.0	
0.0	0.0	42.0	0.0	
0.0	0.0	35.0	0.0	
0.0	0.0	28.0	0.0	
0.0	0.0	21.0	0.0	
0.0	0.0	14.0	0.0	
0.0	0.0	7.0	0.0	
0.0	0.0	0.0	0.0	
0.0	273.0	0.0	0.0	
0.0	0.0	0.0	294.0	
0.0	0.0	0.0	245.0	
0.0	0.0	0.0	196.0	
0.0	0.0	0.0	147.0	
0.0	0.0	0.0	98.0	
0.0	0.0	0.0	49.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
0.0	1.0	0.0	0.0	
1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	0.0	1.0	0.0	
0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
0.0	0.0	0.0	1.0	
1
episodic
