6
8
0.0	0.0	0.0	0.0	0.0	6.5	
0.0	6.0	0.0	0.0	0.0	0.0	
0.0	5.0	0.0	0.0	0.0	0.0	
0.0	4.0	0.0	0.0	0.0	0.0	
0.0	3.0	0.0	0.0	0.0	0.0	
0.0	2.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
39.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	42.0	0.0	0.0	0.0	
0.0	0.0	35.0	0.0	0.0	0.0	
0.0	0.0	28.0	0.0	0.0	0.0	
0.0	0.0	21.0	0.0	0.0	0.0	
0.0	0.0	14.0	0.0	0.0	0.0	
0.0	0.0	7.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	273.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	294.0	0.0	0.0	
0.0	0.0	0.0	245.0	0.0	0.0	
0.0	0.0	0.0	196.0	0.0	0.0	
0.0	0.0	0.0	147.0	0.0	0.0	
0.0	0.0	0.0	98.0	0.0	0.0	
0.0	0.0	0.0	49.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1911.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	2058.0	0.0	
0.0	0.0	0.0	0.0	1715.0	0.0	
0.0	0.0	0.0	0.0	1372.0	0.0	
0.0	0.0	0.0	0.0	1029.0	0.0	
0.0	0.0	0.0	0.0	686.0	0.0	
0.0	0.0	0.0	0.0	343.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	13377.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	14406.0	
0.0	0.0	0.0	0.0	0.0	12005.0	
0.0	0.0	0.0	0.0	0.0	9604.0	
0.0	0.0	0.0	0.0	0.0	7203.0	
0.0	0.0	0.0	0.0	0.0	4802.0	
0.0	0.0	0.0	0.0	0.0	2401.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	1.0	
1
episodic
