9
6
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	
0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	2250.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	2500.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1875.0	0.0	0.0	0.0	
