8
7
0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.5	
0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
27.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	990.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1080.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	864.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	648.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	432.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	5940.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	6480.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	5184.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	3888.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	2592.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1296.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	35640.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	38880.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	31104.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	23328.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	15552.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	7776.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	213840.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	233280.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	186624.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	139968.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	93312.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	46656.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	
1
episodic
